"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"La Cafeotheque CDA"|"500"|"Cafe"|"Cuttack"|"CDA Sector 6"|"https://www.zomato.com/cuttack/la-cafeotheque-cda-cda-sector-6/info"|"2"|"Café"|"930am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"307"
"Golden Spoon"|"600"|"Chinese,Asian,North Indian"|"Cuttack"|"Buxi Bazaar"|"https://www.zomato.com/cuttack/golden-spoon-buxi-bazaar/info"|"2"|"Casual Dining"|"12noon to 330pm,7pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"231"
"KFC"|"500"|"Fast Food"|"Cuttack"|"Mal Godown Market"|"https://www.zomato.com/cuttack/kfc-mal-godown-market/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"244"
"Biggies Burger 'n' More"|"400"|"Fast Food,Burger"|"Cuttack"|"Siba Bazaar"|"https://www.zomato.com/cuttack/biggies-burger-n-more-siba-bazaar/info"|"2"|"Quick Bites"|"1030am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"258"
"Urban Kitchen"|"400"|"North Indian,Chinese"|"Cuttack"|"Sutahat"|"https://www.zomato.com/cuttack/urban-kitchen-sutahat/info"|"2"|"Quick Bites"|"Closed(Mon),1230pm to 11pm(Tue-Sun)"|"Good"|"3.5"|"164"
"Green Chillyz"|"450"|"North Indian,Chinese"|"Cuttack"|"CDA Sector 6"|"https://www.zomato.com/cuttack/green-chillyz-cda-sector-6/info"|"2"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.4"|"314"
"Biryani Zoint"|"500"|"Biryani,Rolls,Kebab"|"Cuttack"|"Sutahat"|"https://www.zomato.com/cuttack/biryani-zoint-sutahat/info"|"2"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"Average"|"3.3"|"188"
"Damas Food Junction"|"200"|"South Indian,North Indian"|"Cuttack"|"CDA Sector 6"|"https://www.zomato.com/cuttack/damas-food-junction-cda-sector-6/info"|"2"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"209"
"Hotel Mahabir Galaxy"|"500"|"Chinese,North Indian"|"Cuttack"|"Buxi Bazaar"|"https://www.zomato.com/cuttack/hotel-mahabir-galaxy-buxi-bazaar/info"|"2"|"Casual Dining"|"7am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"228"
"Biriyani Box"|"200"|"North Indian,Biryani"|"Cuttack"|"Buxi Bazaar"|"https://www.zomato.com/cuttack/biriyani-box-2-buxi-bazaar/info"|"2"|"Casual Dining"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.6"|"128"
"Khusiyaan Restaurant"|"400"|"North Indian,South Indian,Chinese"|"Cuttack"|"Siba Bazaar"|"https://www.zomato.com/cuttack/khusiyaan-restaurant-siba-bazaar/info"|"2"|"Casual Dining"|"1130am to 4pm,6pm to 1030pm(Mon-Sun)"|"Good"|"3.5"|"180"
"Saanj Restaurant"|"600"|"North Indian,Chinese"|"Cuttack"|"CDA Sector 6"|"https://www.zomato.com/cuttack/saanj-restaurant-cda-sector-6/info"|"2"|"Casual Dining"|"11am to 12midnight(Mon),11am to 11pm(Tue-Sun)"|"Good"|"3.6"|"145"
"Tastry"|"400"|"North Indian,Chinese,South Indian"|"Cuttack"|"Buxi Bazaar"|"https://www.zomato.com/cuttack/tastry-buxi-bazaar/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"110"
"Mr Grill"|"400"|"Rolls,Kebab,Biryani"|"Cuttack"|"CDA Sector 6"|"https://www.zomato.com/cuttack/mr-grill-1-cda-sector-6/info"|"2"|"Quick Bites"|"11am to 230pm,5pm to 1045pm(Mon-Sun)"|"Good"|"3.6"|"100"
"Meals and Memories"|"500"|"North Indian,Chinese"|"Cuttack"|"Buxi Bazaar"|"https://www.zomato.com/cuttack/meals-and-memories-buxi-bazaar/info"|"2"|"Quick Bites"|"1130am to 11pm(Mon-Sat),1130am to 115pm(Sun)"|"Good"|"3.8"|"93"
