"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Chef Inam's Steak House"|"2000"|"Steak,American,Salad"|"Hyderabad"|"Banjara Hills"|"https://www.zomato.com/hyderabad/chef-inams-steak-house-banjara-hills/info"|"12"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Very Good"|"4.1"|"909"
"Owm Nom Nom"|"900"|"Chinese,Biryani,Andhra,North Indian"|"Hyderabad"|"Gachibowli"|"https://www.zomato.com/hyderabad/owm-nom-nom-gachibowli/info"|"12"|"Casual Dining"|"12noon to 1130pm(Mon-Sun)"|"Good"|"3.6"|"898"
"Vertigo - The High Life"|"1200"|"North Indian,Chinese,Continental"|"Hyderabad"|"Banjara Hills"|"https://www.zomato.com/hyderabad/vertigo-the-high-life-banjara-hills/info"|"12"|"Lounge"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.3"|"956"
"Lassi Shop"|"150"|"Beverages"|"Hyderabad"|"S R Nagar"|"https://www.zomato.com/hyderabad/lassi-shop-s-r-nagar/info"|"12"|"Beverage Shop"|"1130am to 12midnight(Mon),11am to 12midnight..."|"Good"|"3.9"|"914"
"Hyderabadi​ Bawarchi"|"600"|"Chinese,North Indian"|"Hyderabad"|"Kukatpally"|"https://www.zomato.com/hyderabad/hyderabadi-bawarchi-kukatpally/info"|"12"|"Casual Dining"|"12noon to 1145pm(Mon-Sun)"|"Average"|"2.9"|"1795"
"The Just Biryani"|"500"|"Biryani"|"Hyderabad"|"Banjara Hills"|"https://www.zomato.com/hyderabad/the-just-biryani-banjara-hills/info"|"12"|"Quick Bites"|"12midnight to 3am,12noon to 12midnight(Mon-Sun)"|"Good"|"3.6"|"724"
"Mathura Vilas"|"500"|"South Indian,North Indian,Chinese"|"Hyderabad"|"Gachibowli"|"https://www.zomato.com/hyderabad/mathura-vilas-gachibowli/info"|"12"|"Casual Dining"|"1130am to 330pm,645pm to 1130pm(Mon-Sun)"|"Good"|"3.9"|"789"
"Hotel Sindhura East Court"|"600"|"Chinese,Biryani,Kebab,Seafood,South Indian,North Indian"|"Hyderabad"|"Saroor Nagar"|"https://www.zomato.com/hyderabad/hotel-sindhura-east-court-saroor-nagar/info"|"12"|"Casual Dining"|"5am to 1130pm(Mon-Sun)"|"Good"|"3.7"|"772"
"Moghal Darbar"|"600"|"Hyderabadi,Arabian,Mughlai,Lebanese"|"Hyderabad"|"Tolichowki"|"https://www.zomato.com/hyderabad/moghal-darbar-tolichowki/info"|"12"|"Casual Dining"|"12noon to 12midnight(Mon-Sun)"|"Very Good"|"4.0"|"1503"
"Shree Santosh Dhaba Family Restaurant"|"500"|"North Indian,Chinese,Fast Food"|"Hyderabad"|"Gachibowli"|"https://www.zomato.com/hyderabad/shree-santosh-dhaba-family-restaurant-gachibowli/info"|"12"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Average"|"2.8"|"745"
"Balaji Family Dhaba"|"450"|"North Indian,Chinese"|"Hyderabad"|"Nallakunta"|"https://www.zomato.com/hyderabad/balaji-family-dhaba-nallakunta/info"|"12"|"Casual Dining"|"1130am to 1145pm(Mon-Sun)"|"Good"|"3.5"|"733"
"Milkshake And Co."|"400"|"Beverages"|"Hyderabad"|"Jubilee Hills"|"https://www.zomato.com/hyderabad/milkshake-and-co-jubilee-hills/info"|"12"|"Beverage Shop"|"11am to 12midnight(Mon-Sun)"|"Excellent"|"4.6"|"514"
"Oh So Stoned!"|"400"|"Ice Cream,Desserts"|"Hyderabad"|"Banjara Hills"|"https://www.zomato.com/hyderabad/oh-so-stoned-banjara-hills/info"|"12"|"Dessert Parlor"|"11am to 1am(Mon-Sun)"|"Very Good"|"4.2"|"873"
"Little Things"|"800"|"Cafe,Desserts"|"Hyderabad"|"Madhapur"|"https://www.zomato.com/hyderabad/little-things-madhapur/info"|"12"|"Café"|"11am to 1am(Mon-Sun)"|"Very Good"|"4.2"|"521"
"Being Hungry"|"450"|"North Indian,Chinese"|"Hyderabad"|"Gachibowli"|"https://www.zomato.com/hyderabad/being-hungry-gachibowli/info"|"12"|"Quick Bites"|"12noon to 3pm,7pm to 1130pm(Mon-Sun)"|"Average"|"3.4"|"796"
