"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Jai Bhavani Mess & Biryani Point"|"350"|"Biryani,South Indian"|"Hyderabad"|"Suraram"|"https://www.zomato.com/hyderabad/jai-bhavani-mess-biryani-point-suraram/info"|"194"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.5"|"21"
"The Peggi Gourmet Ice Popsicles"|"200"|"Desserts,Beverages"|"Hyderabad"|"Himayath Nagar"|"https://www.zomato.com/hyderabad/the-peggi-gourmet-ice-popsicles-himayath-nagar/info"|"194"|"Dessert Parlor"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.2"|"13"
"Backyard Bakery"|"300"|"Bakery"|"Hyderabad"|"Lingampally"|"https://www.zomato.com/hyderabad/backyard-bakery-lingampally/info"|"194"|"Bakery"|"930am to 1030pm(Mon-Sun)"|"Average"|"3.1"|"6"
"McCoy's"|"350"|"Pizza,Burger"|"Hyderabad"|"Nampally"|"https://www.zomato.com/hyderabad/mccoys-nampally/info"|"194"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"17"
"Vaishnavi's Gurukripa Tiffins"|"300"|"South Indian"|"Hyderabad"|"Amberpet"|"https://www.zomato.com/hyderabad/vaishnavis-gurukripa-tiffins-amberpet/info"|"194"|"Quick Bites"|"6am to 11pm(Mon-Sun)"|"Average"|"3.2"|"14"
"Sri Durga Bhavani Food Court"|"400"|"Fast Food"|"Hyderabad"|"Uppal"|"https://www.zomato.com/hyderabad/sri-durga-bhavani-food-court-uppal-secunderabad/info"|"194"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"14"
"Balaji Vishnu Sweet House"|"150"|"Desserts,Street Food"|"Hyderabad"|"Koti"|"https://www.zomato.com/hyderabad/balaji-vishnu-sweet-house-koti/info"|"194"|"Dessert Parlor"|"8am to 10pm(Mon-Sun)"|"Good"|"3.6"|"10"
"Brundavanam Restaurant"|"500"|"North Indian,Chinese,Biryani"|"Hyderabad"|"Langer Houz"|"https://www.zomato.com/hyderabad/brundavanam-restaurant-langer-houz/info"|"194"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"22"
"Al-Labbaik Shawarma"|"200"|"Arabian"|"Hyderabad"|"Gachibowli"|"https://www.zomato.com/hyderabad/al-labbaik-shawarma-gachibowli/info"|"194"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"14"
"Pie In The Sky"|"300"|"Bakery,Fast Food"|"Hyderabad"|"Gandipet"|"https://www.zomato.com/hyderabad/pie-in-the-sky-gandipet/info"|"194"|"Bakery"|"930am to 11pm(Mon-Sun)"|"Average"|"3.2"|"8"
"All Season Food House"|"250"|"Chinese,Momos"|"Hyderabad"|"Tarnaka"|"https://www.zomato.com/hyderabad/all-season-food-house-tarnaka/info"|"194"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Average"|"3.4"|"16"
"Sf fish fry"|"200"|"Andhra"|"Hyderabad"|"Rajendra Nagar"|"https://www.zomato.com/hyderabad/sf-fish-fry-rajendra-nagar/info"|"194"|"Quick Bites"|"5pm to 10pm(Mon-Sun)"|"Good"|"3.5"|"14"
"Sky Dragon"|"500"|"Fast Food"|"Hyderabad"|"Gandipet"|"https://www.zomato.com/hyderabad/sky-dragon-gandipet/info"|"194"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"18"
"Sourabha restaurant"|"600"|"North Indian,South Indian"|"Hyderabad"|"ECIL"|"https://www.zomato.com/hyderabad/sourabha-restaurant-ecil-secunderabad/info"|"194"|"Casual Dining"|"630am to 11pm(Mon-Sun)"|"Average"|"3.3"|"13"
"Sri Sai Chinese Fast Food"|"200"|"Chinese"|"Hyderabad"|"L B Nagar"|"https://www.zomato.com/hyderabad/sri-sai-chinese-fast-food-1-l-b-nagar/info"|"194"|"Quick Bites"|"12noon to 1130pm(Mon-Sun)"|"Average"|"3.3"|"13"
