"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Pizzafull Dabba Gull"|"200"|"Italian,Pizza,Salad,Fast Food"|"Mumbai"|"Marol"|"https://www.zomato.com/mumbai/pizzafull-dabba-gull-marol/info"|"226"|"Quick Bites"|"12noon to 2am(Mon-Sun)"|"Good"|"3.6"|"45"
"The Midway Binge"|"600"|"Lebanese,Mughlai,Rolls,Chinese"|"Mumbai"|"Juhu"|"https://www.zomato.com/mumbai/the-midway-binge-juhu/info"|"226"|"none"|"12midnight to 4am,7pm to 12midnight(Mon,Wed..."|"Good"|"3.8"|"35"
"Tingly Vingly"|"350"|"Beverages,Sandwich,Fast Food"|"Mumbai"|"Kharghar"|"https://www.zomato.com/mumbai/tingly-vingly-kharghar-navi-mumbai/info"|"226"|"Quick Bites"|"11am to 1am(Mon-Sun)"|"Good"|"3.5"|"28"
"Jashn E Biryani"|"500"|"North Indian,Biryani"|"Mumbai"|"Mahakali"|"https://www.zomato.com/mumbai/jashn-e-biryani-mahakali/info"|"226"|"Quick Bites"|"11am to 3am(Mon-Sun)"|"Not rated"|"-"|"-"
"Rio's Pizza"|"400"|"Fast Food,Pizza"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/rios-pizza-1-mira-road/info"|"226"|"Quick Bites"|"10am to 3am(Mon-Sun)"|"Average"|"3.4"|"16"
"Happy Eats"|"300"|"North Indian,Continental,South Indian"|"Mumbai"|"Chandivali"|"https://www.zomato.com/mumbai/happy-eats-chandivali/info"|"226"|"none"|"8am to 2am(Mon-Sun)"|"Not rated"|"-"|"-"
"Savita Lunch Home"|"400"|"North Indian"|"Mumbai"|"Castle Mill-- Thane West"|"https://www.zomato.com/mumbai/savita-castle-mill-thane-west/info"|"226"|"Quick Bites"|"12noon to 430pm,7pm to 1230AM(Mon-Sun)"|"Good"|"3.6"|"61"
"The Food Factory"|"700"|"North Indian,South Indian,Fast Food,Beverages"|"Mumbai"|"Goregaon West"|"https://www.zomato.com/mumbai/the-food-factory-goregaon-west/info"|"226"|"Casual Dining"|"8am to 2am(Mon-Sun)"|"Good"|"3.5"|"102"
"The Koffee Works"|"550"|"Cafe,Bakery,Desserts"|"Mumbai"|"Chembur"|"https://www.zomato.com/mumbai/the-koffee-works-chembur/info"|"226"|"Café"|"9am to 1230AM(Mon-Sun)"|"Good"|"3.9"|"196"
"Wild Orchids"|"2000"|"Chinese,North Indian,Italian"|"Mumbai"|"Hotel Royal Orchid-- Chembur"|"https://www.zomato.com/mumbai/wild-orchids-chembur/info"|"226"|"Casual Dining"|"7pm to 1230AM(Mon-Sun)"|"Good"|"3.9"|"253"
"Spice Spot"|"450"|"Chinese,North Indian,Rolls"|"Mumbai"|"Worli"|"https://www.zomato.com/mumbai/spice-spot-worli/info"|"226"|"Quick Bites"|"11am to 4am(Mon-Sun)"|"Average"|"3.4"|"288"
"Hotel Mayur"|"300"|"North Indian"|"Mumbai"|"Chembur"|"https://www.zomato.com/mumbai/hotel-mayur-chembur/info"|"226"|"Casual Dining"|"11am to 4pm,7pm to 1am(Mon-Sun)"|"Average"|"3.4"|"66"
"Shradda's Kitchen"|"600"|"Chinese,North Indian"|"Mumbai"|"Kalwa"|"https://www.zomato.com/mumbai/shraddas-kitchen-kalwa/info"|"226"|"Casual Dining"|"1130am to 330pm,7pm to 1130pm(Mon-Sun)"|"Good"|"3.5"|"71"
"Sagar Veg Restaurant"|"500"|"Chinese,North Indian,South Indian,Street Food"|"Mumbai"|"Vile Parle East"|"https://www.zomato.com/mumbai/sagar-veg-restaurant-near-andheri-east-station/info"|"226"|"Casual Dining"|"8am to 12midnight(Mon-Sun)"|"Average"|"3.4"|"206"
"Mercury"|"800"|"Mughlai,Chinese"|"Mumbai"|"Panch Pakhadi-- Thane West"|"https://www.zomato.com/mumbai/mercury-panch-pakhadi-thane-west/info"|"226"|"Casual Dining"|"11am to 330pm,7pm to 12midnight(Mon-Sun)"|"Good"|"3.7"|"147"
